zipcode,prctForeign,%Uninsured,%vehicle,%foodStamp,%poverty,urban/rural
14810,0.4833214483796847,6.148482687584185,4.778453518679409,40.59107836146106,19.8,0
14812,0.4023522129371711,3.7759207675642217,0.41753653444676403,36.98545341999381,11.8,0
14813,0.9799918334013884,6.369946917109025,1.9088016967126193,42.05798285014291,21.6,0
14814,2.1621621621621623,9.135135135135135,1.4690451206715633,36.91891891891892,3.4,1
14814,2.1621621621621623,9.135135135135135,1.4690451206715633,36.91891891891892,3.4,0
14815,0.0,9.109311740890687,0.0,40.58704453441296,16.4,0
14816,0.0,6.358381502890173,0.0,33.140655105973025,0.8,0
14817,0.5613472333600642,2.3255813953488373,0.0,37.048917401764236,8.3,0
14818,1.0532150776053215,6.707317073170732,5.385427666314678,41.851441241685144,6.4,0
14819,0.7490636704119851,13.982521847690387,1.556420233463035,33.83270911360799,35.7,0
14820,0.0,10.191846522781775,4.105571847507331,39.20863309352518,21.0,0
14821,0.5010961478233636,7.829627309740056,1.2301013024602026,41.15252113999374,10.4,0
14822,1.233616037008481,3.7779491133384733,1.9002375296912115,38.16499614494989,12.8,0
14823,0.0,4.590163934426229,2.627840909090909,39.78142076502732,15.2,0
14824,0.0,5.89622641509434,2.272727272727273,47.64150943396226,20.0,0
14825,0.0,11.651728553137005,0.0,43.40588988476313,7.7,0
14826,0.0,6.407669021190716,2.8169014084507045,40.716448032290614,16.0,0
14827,0.0,0.0,46.42857142857143,41.83673469387755,42.9,1
14830,1.3423491109441523,7.362885048835461,4.885496183206107,42.55447032306536,11.5,1
14830,1.3423491109441523,7.362885048835461,4.885496183206107,42.55447032306536,11.5,1
14830,1.3423491109441523,7.362885048835461,4.885496183206107,42.55447032306536,11.5,0
14836,0.0,3.7362637362637363,1.1764705882352942,38.02197802197802,4.0,0
14837,0.8491066690252963,21.793737838315938,12.114633087277465,37.51990093755528,16.8,0
14838,0.5350194552529183,4.766536964980545,0.0,40.71011673151751,8.6,0
14839,0.0,17.46031746031746,6.769230769230769,36.385836385836384,26.0,0
14840,0.9071877180739707,7.083042568039079,1.3396375098502757,47.87159804605722,7.2,0
14841,0.0,8.013355592654424,0.0,53.58931552587646,13.4,0
14842,0.0,32.87234042553192,18.75,44.148936170212764,20.2,0
14843,1.1644046884639112,6.030228254164096,4.667555724899981,41.617828500925356,20.5,1
14843,1.1644046884639112,6.030228254164096,4.667555724899981,41.617828500925356,20.5,0
14845,1.5052103434967194,4.761675028946353,0.43245469522240526,41.51871864145117,7.0,1
14845,1.5052103434967194,4.761675028946353,0.43245469522240526,41.51871864145117,7.0,0
14846,1.6990291262135921,4.490291262135923,2.7624309392265194,41.86893203883495,10.0,0
14847,1.256281407035176,11.515912897822446,2.971216341689879,44.17922948073702,14.6,0
14850,12.56216085491014,4.406052086639762,7.752455067630165,36.61482186852885,25.6,1
14850,12.56216085491014,4.406052086639762,7.752455067630165,36.61482186852885,25.6,0
14853,7.856145251396648,4.783519553072626,,0.0,-666666666.0,1
14854,0.0,0.0,0.0,67.85714285714286,0.0,0
14855,0.0,42.75161588180979,20.489296636085626,29.270544783010155,15.0,0
14856,0.0,12.393162393162394,26.126126126126124,41.02564102564102,0.0,1
14856,0.0,12.393162393162394,26.126126126126124,41.02564102564102,0.0,0
14858,0.6146281499692685,8.543331284572833,1.7142857142857144,38.47572218807621,16.5,0
14859,0.0,3.5961272475795294,6.153846153846154,38.4508990318119,9.3,0
14860,0.08097165991902834,5.748987854251012,3.4129692832764507,43.56275303643724,10.6,0
14861,1.1522633744855968,5.267489711934156,3.304347826086956,46.99588477366255,12.7,0
14864,0.7785467128027681,6.5743944636678195,2.5,41.089965397923876,20.7,1
14864,0.7785467128027681,6.5743944636678195,2.5,41.089965397923876,20.7,0
14865,2.562396006655574,6.123128119800333,0.5761316872427984,39.70049916805324,17.3,1
14865,2.562396006655574,6.123128119800333,0.5761316872427984,39.70049916805324,17.3,0
14867,1.0517241379310345,11.60344827586207,4.915310528063766,39.43103448275862,13.1,0
14869,0.0,8.462104488594555,5.857740585774058,38.33701250919794,11.0,0
14870,5.111692493459449,4.206077681626081,2.146542827657379,42.24189977862749,6.8,1
14870,5.111692493459449,4.206077681626081,2.146542827657379,42.24189977862749,6.8,0
14871,0.6044578768417076,2.6256139025311676,0.29296875,38.89308651303362,4.0,1
14871,0.6044578768417076,2.6256139025311676,0.29296875,38.89308651303362,4.0,0
14872,1.6905071521456438,1.5604681404421328,0.0,44.213263979193755,9.7,1
14872,1.6905071521456438,1.5604681404421328,0.0,44.213263979193755,9.7,0
14873,0.03756574004507889,12.283996994740797,3.75,38.655146506386174,13.9,0
14874,0.39215686274509803,4.313725490196078,0.0,48.627450980392155,5.9,0
14877,0.8064516129032258,12.634408602150538,5.113636363636364,45.69892473118279,16.1,0
14878,0.0,11.940298507462686,1.5151515151515151,40.298507462686565,5.1,0
14879,0.3501750875437719,8.254127063531765,0.7343941248470013,42.62131065532767,15.9,0
14880,0.0,5.614783226723525,1.6891891891891893,42.50177683013504,10.4,0
14881,0.0,21.254355400696863,0.0,43.55400696864111,0.0,0
14882,1.3801756587202008,3.538268506900878,1.4473089099954772,39.87452948557089,8.2,1
14882,1.3801756587202008,3.538268506900878,1.4473089099954772,39.87452948557089,8.2,0
14883,2.0408163265306123,6.173469387755102,2.7413587604290823,39.795918367346935,12.0,0
14884,0.0,3.587443946188341,2.479338842975207,55.15695067264574,9.5,0
14885,0.6684491978609626,5.213903743315508,1.5822784810126582,33.9572192513369,16.9,0
14886,1.3069197963956527,10.125189159444215,3.6626916524701874,40.830925849497866,11.7,0
14889,0.22484541877459246,7.251264755480608,1.2515644555694618,35.750421585160204,10.0,0
14891,0.580046403712297,9.51276102088167,3.244997295835587,40.39443155452436,14.8,1
14891,0.580046403712297,9.51276102088167,3.244997295835587,40.39443155452436,14.8,0
14892,0.4337872032775033,8.434751174840342,3.2898468519568915,40.34220990480781,18.8,1
14892,0.4337872032775033,8.434751174840342,3.2898468519568915,40.34220990480781,18.8,0
14893,0.0,0.0,,50.0,0.0,0
14894,0.22641509433962265,5.433962264150943,2.4242424242424243,39.16981132075472,17.6,1
14894,0.22641509433962265,5.433962264150943,2.4242424242424243,39.16981132075472,17.6,0
14895,0.33876773237349145,10.93584586068177,5.8042302016724046,44.01863222528054,18.9,1
14895,0.33876773237349145,10.93584586068177,5.8042302016724046,44.01863222528054,18.9,0
14897,0.2364066193853428,6.264775413711583,4.66321243523316,42.5531914893617,12.6,0
14898,0.16429353778751368,19.82475355969332,6.185567010309279,33.734939759036145,24.7,0
14901,1.6346271580751808,5.13040284070038,15.629842816028338,33.904738582098695,35.3,1
14901,1.6346271580751808,5.13040284070038,15.629842816028338,33.904738582098695,35.3,0
14903,0.8399832003359933,5.03989920201596,5.641330166270784,42.209155816883666,10.2,1
14903,0.8399832003359933,5.03989920201596,5.641330166270784,42.209155816883666,10.2,0
14904,0.5829425928272716,9.833988087694841,9.420500873616772,41.39526042326701,24.5,1
14904,0.5829425928272716,9.833988087694841,9.420500873616772,41.39526042326701,24.5,0
14905,0.7650273224043715,7.595628415300546,2.8460228654828508,42.950819672131146,12.5,1
14905,0.7650273224043715,7.595628415300546,2.8460228654828508,42.950819672131146,12.5,0
15001,0.6636406323368289,5.919549225230866,3.0455153949129854,41.10815464078886,12.0,1
15001,0.6636406323368289,5.919549225230866,3.0455153949129854,41.10815464078886,12.0,0
15003,0.743006993006993,5.5769230769230775,5.560900519530499,44.11713286713287,14.7,1
15003,0.743006993006993,5.5769230769230775,5.560900519530499,44.11713286713287,14.7,0
15004,7.166123778501629,0.0,0.0,34.85342019543974,11.1,1
15005,1.9603796945934793,3.7866281469252994,0.35203975978463453,41.756087494841104,5.5,1
15005,1.9603796945934793,3.7866281469252994,0.35203975978463453,41.756087494841104,5.5,0
15006,0.0,0.0,0.0,33.33333333333333,0.0,1
15007,0.0,0.0,0.0,48.01587301587302,0.0,1
15007,0.0,0.0,0.0,48.01587301587302,0.0,0
15009,0.4998027094567934,3.511771669077995,1.8696965338702718,41.95054583716954,5.5,1
15009,0.4998027094567934,3.511771669077995,1.8696965338702718,41.95054583716954,5.5,0
15010,0.35032404974601505,6.421439831844456,3.6825003868172677,39.327377824487655,14.1,1
15010,0.35032404974601505,6.421439831844456,3.6825003868172677,39.327377824487655,14.1,0
15012,1.3599047439994987,6.398445823149715,1.8439904483947995,41.060349689791316,8.6,1
15012,1.3599047439994987,6.398445823149715,1.8439904483947995,41.060349689791316,8.6,0
15014,0.5388272583201268,6.4659270998415215,1.69971671388102,44.722662440570524,13.0,1
15015,1.5447154471544715,2.8455284552845526,2.1314387211367674,40.40650406504065,2.2,1
15017,2.4734768111548955,5.262200666868748,1.3969171483622351,44.81357987268869,6.4,1
15017,2.4734768111548955,5.262200666868748,1.3969171483622351,44.81357987268869,6.4,0
15018,0.0,9.71709717097171,0.0,39.11439114391143,12.7,1
15018,0.0,9.71709717097171,0.0,39.11439114391143,12.7,0
15019,0.0,6.3580246913580245,3.6684782608695654,44.382716049382715,12.9,1
15019,0.0,6.3580246913580245,3.6684782608695654,44.382716049382715,12.9,0
15020,0.0,24.344569288389515,0.0,49.43820224719101,0.0,1
15020,0.0,24.344569288389515,0.0,49.43820224719101,0.0,0
15021,0.2317497103128621,6.785116518604352,1.2184990307394072,40.401699497875626,7.6,1
15021,0.2317497103128621,6.785116518604352,1.2184990307394072,40.401699497875626,7.6,1
15021,0.2317497103128621,6.785116518604352,1.2184990307394072,40.401699497875626,7.6,1
15021,0.2317497103128621,6.785116518604352,1.2184990307394072,40.401699497875626,7.6,0
15022,0.5211987571414253,4.891249874711837,3.6084799278304014,43.900972236143126,16.4,1
15022,0.5211987571414253,4.891249874711837,3.6084799278304014,43.900972236143126,16.4,0
15024,0.6142790913305517,3.5118219749652297,1.7336864916927524,42.431617987946225,7.4,1
15024,0.6142790913305517,3.5118219749652297,1.7336864916927524,42.431617987946225,7.4,0
15025,0.769277733683375,6.044325050369376,5.685752330226365,41.10751572135051,14.4,1
15025,0.769277733683375,6.044325050369376,5.685752330226365,41.10751572135051,14.4,0
15026,0.4055619930475087,7.589803012746234,0.0,37.949015063731174,8.9,1
15026,0.4055619930475087,7.589803012746234,0.0,37.949015063731174,8.9,0
15027,0.9341429238673516,4.717421765530126,1.6144349477682813,43.85801027557216,8.1,1
15027,0.9341429238673516,4.717421765530126,1.6144349477682813,43.85801027557216,8.1,0
15028,0.0,14.457831325301203,0.0,41.566265060240966,8.4,1
15028,0.0,14.457831325301203,0.0,41.566265060240966,8.4,0
15030,0.87890625,14.94140625,5.506216696269982,49.90234375,12.0,1
15031,0.0,5.782312925170068,15.598885793871867,44.89795918367347,9.5,1
15033,0.40733197556008144,9.022403258655805,6.2835660580021475,41.14052953156823,20.3,1
15033,0.40733197556008144,9.022403258655805,6.2835660580021475,41.14052953156823,20.3,0
15034,0.0,5.399195864445721,6.269925611052073,50.60310166570936,15.9,1
15035,1.7527238275698722,9.095215537659877,1.3388259526261586,46.328754144955,9.6,1
15037,0.32939884710403516,4.538384115655595,1.1231527093596059,41.90685332601336,7.0,1
15037,0.32939884710403516,4.538384115655595,1.1231527093596059,41.90685332601336,7.0,1
15037,0.32939884710403516,4.538384115655595,1.1231527093596059,41.90685332601336,7.0,0
15038,0.0,5.056179775280898,0.0,40.44943820224719,46.9,1
15038,0.0,5.056179775280898,0.0,40.44943820224719,46.9,0
15042,0.23482446870963955,5.8940941646119525,1.8756169792694966,42.63238229423506,8.3,1
15042,0.23482446870963955,5.8940941646119525,1.8756169792694966,42.63238229423506,8.3,0
15043,1.2357414448669202,4.562737642585551,2.8543307086614176,37.30988593155893,11.0,0
15044,0.8816390633923473,2.0702455739577386,0.42509527997654645,37.342946887492865,4.4,1
15044,0.8816390633923473,2.0702455739577386,0.42509527997654645,37.342946887492865,4.4,0
15045,0.135013501350135,9.945994599459947,8.634953464322647,43.31683168316832,14.3,1
15046,1.1123897199846566,6.252397391637898,0.723589001447178,38.12811660912927,6.0,1
15047,0.0,0.0,0.0,43.90243902439025,0.0,1
15049,0.3492433061699651,13.038416763678695,5.0602409638554215,53.66705471478463,16.9,1
15050,0.0,3.882352941176471,1.3245033112582782,37.29411764705882,5.5,0
15051,0.0,3.733333333333334,0.0,52.0,6.7,1
15052,0.14509576320371445,9.75043528728961,2.4459613196814565,40.5977945443993,7.3,1
15052,0.14509576320371445,9.75043528728961,2.4459613196814565,40.5977945443993,7.3,1
15052,0.14509576320371445,9.75043528728961,2.4459613196814565,40.5977945443993,7.3,0
15053,0.0,0.0,0.0,42.073170731707314,0.0,1
15053,0.0,0.0,0.0,42.073170731707314,0.0,1
15054,0.0,6.030150753768844,0.0,40.20100502512563,14.3,1
15055,4.185623293903549,6.1874431301182895,0.0,55.505004549590545,9.4,1
15056,0.08237232289950577,7.742998352553541,4.316546762589928,45.14003294892916,20.4,1
15057,2.4087826929286407,4.714239586696803,1.0829405019747738,37.216661285114625,4.5,1
15057,2.4087826929286407,4.714239586696803,1.0829405019747738,37.216661285114625,4.5,0
15059,0.47464401698725955,7.069697726704971,1.3167520117044622,39.77017237072196,23.6,1
15059,0.47464401698725955,7.069697726704971,1.3167520117044622,39.77017237072196,23.6,0
15060,0.0,14.50381679389313,2.7624309392265194,36.25954198473282,18.0,1
15061,0.23457089703146486,3.9391733398042548,1.6346477923828782,42.012456523497534,7.5,1
15061,0.23457089703146486,3.9391733398042548,1.6346477923828782,42.012456523497534,7.5,0
15062,0.10624169986719788,7.901726427622842,6.104928457869634,48.12749003984064,17.9,1
15062,0.10624169986719788,7.901726427622842,6.104928457869634,48.12749003984064,17.9,0
15063,0.5099302200751477,7.836822329575953,2.1491061240015217,41.32224011451064,9.3,1
15063,0.5099302200751477,7.836822329575953,2.1491061240015217,41.32224011451064,9.3,1
15063,0.5099302200751477,7.836822329575953,2.1491061240015217,41.32224011451064,9.3,0
15064,0.0,16.26984126984127,0.0,48.01587301587302,25.5,1
15065,0.5824910056535891,6.947061846839129,2.0689655172413794,41.87082405345212,11.9,1
15065,0.5824910056535891,6.947061846839129,2.0689655172413794,41.87082405345212,11.9,0
15066,0.3152833609206274,8.47324032474186,4.2895896914208205,41.97209742255853,12.7,1
15066,0.3152833609206274,8.47324032474186,4.2895896914208205,41.97209742255853,12.7,0
15067,0.6830601092896175,8.925318761384334,2.305159165751921,46.12932604735883,14.2,1
15067,0.6830601092896175,8.925318761384334,2.305159165751921,46.12932604735883,14.2,0
15068,0.49445374633737965,6.660736709920469,3.074704355350447,43.11950606948514,15.9,1
15068,0.49445374633737965,6.660736709920469,3.074704355350447,43.11950606948514,15.9,0
15071,2.5134649910233393,5.631673438533498,0.3105590062111801,42.672210148351134,7.0,1
15071,2.5134649910233393,5.631673438533498,0.3105590062111801,42.672210148351134,7.0,0
15072,0.0,0.0,0.0,62.589928057553955,20.9,1
15074,0.30606238964096527,7.651559741024132,8.833522083805208,44.84991171277222,13.0,1
15074,0.30606238964096527,7.651559741024132,8.833522083805208,44.84991171277222,13.0,0
15075,0.0,0.0,0.0,36.40350877192983,38.6,1
15076,0.0,25.452488687782804,0.0,44.90950226244344,1.2,1
15076,0.0,25.452488687782804,0.0,44.90950226244344,1.2,0
15077,0.0,17.482517482517483,1.7857142857142856,39.16083916083916,23.8,1
15077,0.0,17.482517482517483,1.7857142857142856,39.16083916083916,23.8,0
15078,0.0,11.357340720221606,0.0,38.78116343490305,6.9,1
15078,0.0,11.357340720221606,0.0,38.78116343490305,6.9,0
15081,0.7614213197969544,11.16751269035533,3.9473684210526314,47.96954314720812,9.3,1
15082,0.0,0.0,0.0,44.29530201342282,0.0,1
15082,0.0,0.0,0.0,44.29530201342282,0.0,0
15083,0.7058823529411765,5.294117647058823,4.261363636363636,44.70588235294118,21.0,1
15083,0.7058823529411765,5.294117647058823,4.261363636363636,44.70588235294118,21.0,0
15084,0.2857726066544193,9.379465196978975,3.4438226431338785,44.9479485609308,11.3,1
15084,0.2857726066544193,9.379465196978975,3.4438226431338785,44.9479485609308,11.3,0
15085,0.32308089945722407,3.7218919617472217,1.7481631618951103,42.801757560093044,7.3,1
15085,0.32308089945722407,3.7218919617472217,1.7481631618951103,42.801757560093044,7.3,0
15086,2.8301886792452833,0.0,0.0,41.509433962264154,0.0,1
15087,0.0,7.727272727272727,0.0,39.09090909090909,4.1,1
15087,0.0,7.727272727272727,0.0,39.09090909090909,4.1,0
15088,1.1650485436893203,6.990291262135923,5.220883534136546,38.44660194174757,13.2,1
15089,0.6012349691257719,6.353591160220995,0.8626410086264101,44.345141371465715,10.9,1
15089,0.6012349691257719,6.353591160220995,0.8626410086264101,44.345141371465715,10.9,0
15090,4.770904203939356,3.5403804964092225,0.6439979392065945,37.184494561337196,3.1,1
15090,4.770904203939356,3.5403804964092225,0.6439979392065945,37.184494561337196,3.1,0
15101,3.3665224842895616,2.5136701216028725,1.3801452784503632,40.0310128131886,4.9,1
15101,3.3665224842895616,2.5136701216028725,1.3801452784503632,40.0310128131886,4.9,0
15102,1.3817157421691595,3.336910590918237,1.6420361247947455,41.33744717955597,5.3,1
15104,2.0929969453558095,9.82011539766942,18.759320011929614,43.83980088245277,33.4,1
15106,1.4197626820042488,6.772371625472823,5.316166545530059,46.458365718431004,14.0,1
15106,1.4197626820042488,6.772371625472823,5.316166545530059,46.458365718431004,14.0,0
15108,3.9560387277874254,4.477008349787092,2.4165602772204995,40.726027071389495,8.5,1
15108,3.9560387277874254,4.477008349787092,2.4165602772204995,40.726027071389495,8.5,0
15110,1.3733285146367906,8.348391760028912,21.313432835820894,40.892663534513915,40.2,1
15112,0.9154040404040404,9.690656565656566,11.331058020477816,47.159090909090914,21.7,1
15116,1.975599611812006,2.7589075280743103,2.440318302387268,42.35408290586441,3.9,1
15120,0.7733073761626649,7.695219554401904,5.4885608024343515,44.37053861129137,13.5,1
15122,0.19589130543975086,5.901853433120699,1.4251283663418213,43.643578281179366,13.3,1
15126,2.989718614718615,2.5974025974025974,2.149487054225696,40.8008658008658,7.6,1
15126,2.989718614718615,2.5974025974025974,2.149487054225696,40.8008658008658,7.6,0
15129,1.802737140160453,3.4638980651250586,1.0925110132158589,41.708352996696554,6.3,1
15129,1.802737140160453,3.4638980651250586,1.0925110132158589,41.708352996696554,6.3,0
15131,0.6412583182093163,5.795523290986085,2.5329029053886267,46.15849969751966,3.3,1
15131,0.6412583182093163,5.795523290986085,2.5329029053886267,46.15849969751966,3.3,0
15132,0.6117625249107846,11.43810538999861,13.073065902578795,45.400194651712475,31.7,1
15132,0.6117625249107846,11.43810538999861,13.073065902578795,45.400194651712475,31.7,0
15133,0.015837820715869498,7.776369971491922,1.649620587264929,46.08805828318023,9.4,1
15133,0.015837820715869498,7.776369971491922,1.649620587264929,46.08805828318023,9.4,0
15135,0.0,6.636068081851214,3.4974093264248705,41.86268885064066,11.7,1
15135,0.0,6.636068081851214,3.4974093264248705,41.86268885064066,11.7,0
15136,2.6131380261313804,6.704643067046431,9.12767717621105,42.339165423391655,16.7,1
15137,0.9812756583558626,8.060478622208873,5.458007192722658,45.21878441974567,18.6,1
15139,0.4828660436137072,5.498442367601246,1.14011401140114,48.5202492211838,6.1,1
15139,0.4828660436137072,5.498442367601246,1.14011401140114,48.5202492211838,6.1,0
15140,0.39889536667689474,7.5790119668610005,2.4356297842727903,46.02638846271863,21.4,1
15142,13.174114021571647,0.0,0.0,41.910631741140215,8.7,1
15143,3.6944707583387344,2.343321533629157,1.4330691564433828,39.7666650047365,4.6,1
15143,3.6944707583387344,2.343321533629157,1.4330691564433828,39.7666650047365,4.6,0
15144,0.5092143549951503,8.462657613967023,2.9609690444145356,47.11445198836082,11.3,1
15144,0.5092143549951503,8.462657613967023,2.9609690444145356,47.11445198836082,11.3,0
15145,0.4755244755244755,7.65034965034965,7.733019700088209,46.01398601398601,21.6,1
15146,2.8295205042850062,6.802889723068207,3.2644950677737565,44.39762022806148,8.4,1
15147,1.3988399863527807,7.136358466962356,2.9128466983869097,46.08211076993063,11.6,1
15148,0.7921539041870993,8.940022632968692,4.361702127659575,46.661637118068654,23.8,1
15201,1.9289340101522845,9.996095275283093,10.662337662337663,47.8016399843811,13.4,1
15202,1.6275705280562158,7.238813681926216,7.856289626022236,50.01033378113051,10.6,1
15203,2.056914628057913,6.280579131303045,11.899038461538462,50.16475287069396,22.8,1
15204,2.0692073883563245,7.061024082300678,8.27250608272506,41.723170446574706,26.2,1
15205,6.357349988846754,7.941110863261209,5.461408722190988,45.549855007807274,11.6,1
15205,6.357349988846754,7.941110863261209,5.461408722190988,45.549855007807274,11.6,0
15206,6.455066657456656,8.516957933273469,17.935303220101687,46.58769081992126,20.2,1
15207,1.5576571564809663,7.2001907335293645,6.454091432961967,40.25272192640865,19.2,1
15208,1.611024844720497,8.637422360248447,16.72138836772983,43.86645962732919,28.6,1
15209,0.5572605394928122,5.726053949281215,3.0647168637212197,44.92812146664513,12.3,1
15210,2.870938763287917,11.521185806258421,11.469503302736554,41.1064530618356,24.7,1
15211,2.0666423889293517,10.069191551347414,8.458986731001206,50.409686817188636,16.6,1
15212,2.453381945235654,7.770308761535833,12.813779253881208,48.52075500360791,20.3,1
15213,11.62841056734517,3.9447091092825173,28.67236467236467,34.416053125451135,53.0,1
15214,0.9995002498750625,7.403441136574569,8.383777239709444,43.34261440708217,21.2,1
15215,2.6394382113164907,6.828638308176608,3.506472226773718,44.01485188473646,9.2,1
15216,2.4160076892830618,7.802874743326489,5.423890567838397,45.458517191664114,9.2,1
15217,12.673901441024729,4.550791674079345,6.732960430909468,42.156199964419145,14.2,1
15218,2.449661990259504,7.726975357999565,9.252375051631558,49.204041578832594,13.9,1
15219,3.6976889444097436,6.383510306058714,28.795944233206587,32.098688319800125,37.2,1
15220,8.121314237573715,4.257231114855378,1.9804066154008217,45.08284189834316,9.4,1
15221,1.1380855659799465,9.659219137892123,11.823537470886421,49.93068317374343,19.7,1
15222,10.74833174451859,4.28979980934223,13.813229571984436,49.2373689227836,13.5,1
15223,1.8867924528301887,9.843498610501682,2.9471544715447155,45.59017112768758,11.0,1
15224,3.771661569826707,11.38912056343249,13.766762858597861,49.735891020294694,22.3,1
15225,0.43668122270742354,7.3362445414847155,5.94679186228482,51.96506550218341,12.9,1
15226,2.885886326920253,8.23175209281833,6.389436940355138,44.30165956821853,9.5,1
15227,5.825748627805183,5.141388174807198,6.207188757856084,42.07948308205378,12.6,1
15228,4.742211193824097,4.472015439757375,2.4029982363315696,40.57347670250896,6.3,1
15229,1.1308794929049917,5.027731758265505,2.0768833849329207,44.50046819851617,6.5,1
15232,16.61962193140022,4.182704644598409,12.948753083036449,53.27174749807544,19.0,1
15233,1.339083068542896,5.447117566954153,10.27190332326284,28.71084884248752,22.8,1
15234,4.2201290513980565,5.4883927909219015,2.5288314575517576,46.310168360157235,11.8,1
15235,0.8261073353644246,5.179282868525896,3.2884638091864447,43.34719943754394,10.3,1
15236,2.6684297969009596,5.275828162614857,1.813793103448276,42.271047367171874,6.7,1
15237,3.7279313497925024,2.8135330941830206,2.0022042615723734,42.3483622892781,3.9,1
15238,3.908770350363868,2.7608972916197767,2.437683284457478,40.44564483457124,6.8,1
15238,3.908770350363868,2.7608972916197767,2.437683284457478,40.44564483457124,6.8,0
15239,0.31114463511220064,3.724306996039977,0.7593083889854542,39.727512728644164,4.9,1
15239,0.31114463511220064,3.724306996039977,0.7593083889854542,39.727512728644164,4.9,0
15241,3.4692783706085852,1.9733957023826927,0.638735520190538,36.851337523753834,3.0,1
15243,2.3744706594071388,2.162734422262553,1.3936037162765769,43.25468844525106,4.7,1
15260,,,,,-666666666.0,1
15290,,,,,-666666666.0,1
15301,1.2086243546917703,6.717279076829638,3.861788617886179,41.052738131389816,12.8,1
15301,1.2086243546917703,6.717279076829638,3.861788617886179,41.052738131389816,12.8,0
15310,0.0,10.1010101010101,1.4492753623188406,47.474747474747474,18.7,0
15311,0.0,1.4198782961460445,2.3529411764705883,40.635564570655845,2.5,0
15312,0.7046070460704607,4.471544715447155,0.7851934941110488,38.15718157181572,9.1,0
15313,0.0,8.04289544235925,0.0,41.28686327077748,0.3,0
15314,0.13010668748373666,6.323185011709602,3.603071470761961,41.60811865729899,17.6,1
15314,0.13010668748373666,6.323185011709602,3.603071470761961,41.60811865729899,17.6,0
15315,0.9845288326300985,4.641350210970464,5.517241379310345,41.91279887482419,20.0,0
15316,0.0,0.0,0.0,42.15686274509804,2.9,0
15317,1.1571352218065207,4.289150187065741,1.1483516483516483,39.46018172100481,4.5,1
15317,1.1571352218065207,4.289150187065741,1.1483516483516483,39.46018172100481,4.5,0
15320,0.0,2.189498159271459,4.466230936819173,43.36368920751792,19.7,1
15320,0.0,2.189498159271459,4.466230936819173,43.36368920751792,19.7,0
15321,0.6738544474393532,1.078167115902965,0.0,42.45283018867924,3.4,1
15322,0.24545900834560627,8.296514482081491,1.3924050632911391,39.66617574864998,9.2,0
15323,0.6377831537277325,9.61073235100066,0.09935419771485346,38.047063998240596,9.1,0
15324,1.1428571428571428,12.571428571428573,0.0,53.142857142857146,19.0,0
15325,0.0,18.081180811808117,0.0,37.08487084870848,45.4,0
15327,0.0,7.961165048543689,0.0,38.89967637540453,32.8,0
15329,0.1969796454366382,7.353906762967827,0.0,33.880499015101776,6.1,0
15330,0.7601809954751132,7.312217194570136,0.2254791431792559,37.085972850678736,4.1,1
15330,0.7601809954751132,7.312217194570136,0.2254791431792559,37.085972850678736,4.1,0
15331,0.0,7.43801652892562,0.0,39.25619834710744,23.2,1
15331,0.0,7.43801652892562,0.0,39.25619834710744,23.2,0
15332,0.21115389392622036,3.5647745621661904,0.3361779156969227,44.8267295988076,7.7,1
15332,0.21115389392622036,3.5647745621661904,0.3361779156969227,44.8267295988076,7.7,1
15332,0.21115389392622036,3.5647745621661904,0.3361779156969227,44.8267295988076,7.7,0
15333,0.1544998068752414,7.493240633449208,1.141769743101808,37.3117033603708,15.0,1
15333,0.1544998068752414,7.493240633449208,1.141769743101808,37.3117033603708,15.0,0
15334,0.0,6.470588235294119,0.0,32.94117647058823,9.3,0
15337,0.0,5.518394648829431,0.8130081300813009,37.12374581939799,11.1,0
15338,0.0,11.37469586374696,2.0028612303290414,41.18004866180049,14.9,0
15340,0.0,1.4716703458425313,0.0,39.22001471670346,2.9,0
15341,0.0,5.608591885441527,1.2903225806451613,39.97613365155131,15.7,0
15342,2.465483234714004,5.04930966469428,2.3327464788732395,40.828402366863905,7.8,1
15342,2.465483234714004,5.04930966469428,2.3327464788732395,40.828402366863905,7.8,0
15344,0.5177514792899409,6.3609467455621305,1.7045454545454544,46.967455621301774,8.7,0
15345,0.0,5.45822102425876,4.1166380789022305,40.16172506738545,22.3,0
15346,0.0,8.045977011494253,6.779661016949152,49.808429118773944,23.8,0
15347,0.0,0.0,1.824817518248175,41.281138790035584,6.4,1
15348,0.0,30.34825870646766,0.0,39.0547263681592,45.9,1
15348,0.0,30.34825870646766,0.0,39.0547263681592,45.9,0
15349,0.2770083102493075,5.429362880886426,1.094890510948905,44.15512465373961,7.0,0
15350,0.0,21.052631578947366,2.941176470588235,42.10526315789473,7.8,1
15351,0.0,12.951807228915662,0.0,56.62650602409639,9.6,1
15351,0.0,12.951807228915662,0.0,56.62650602409639,9.6,0
15352,0.0,14.852607709750568,4.705882352941177,40.929705215419496,12.5,0
15353,0.0,3.125,0.0,43.75,17.2,0
15357,0.18028846153846154,10.15625,0.9202453987730062,42.12740384615385,10.9,0
15358,0.0,13.83248730964467,0.0,44.67005076142132,26.8,0
15359,0.0,18.27956989247312,18.01801801801802,40.32258064516129,14.0,0
15360,0.0,1.8213866039952997,0.8760951188986232,40.24676850763807,6.5,1
15360,0.0,1.8213866039952997,0.8760951188986232,40.24676850763807,6.5,0
