,insured,zipcode,uninsured,totalPop,%Insured,%Uninsured,vehicle_none,vehicle_totalpop,%vehicle,foodStamp,%foodstamp,poverty,%poverty,citizen_pop,foreign_pop,%Foreign,urban/rural
1509,2024,12912,256,2280,88.7719298245614,11.228070175438596,21,918,2.287581699346405,874,38.333333333333336,2271.0,99.60526315789474,2280.0,34.0,1.4912280701754386,0
1510,1181,12913,38,1219,96.88269073010665,3.1173092698933553,11,572,1.9230769230769231,522,42.821985233798195,1219.0,100.0,1219.0,30.0,2.461033634126333,0
1511,1181,12913,38,1219,96.88269073010665,3.1173092698933553,11,572,1.9230769230769231,522,42.821985233798195,1219.0,100.0,1219.0,30.0,2.461033634126333,0
1512,941,12914,168,1109,84.8512173128945,15.1487826871055,0,389,0.0,413,37.240757439134356,1090.0,98.28674481514878,1109.0,19.0,1.7132551848512172,0
1513,941,12914,168,1109,84.8512173128945,15.1487826871055,0,389,0.0,413,37.240757439134356,1090.0,98.28674481514878,1109.0,19.0,1.7132551848512172,0
1514,1871,12916,335,2206,84.81414324569356,15.185856754306437,49,936,5.235042735042735,851,38.5766092475068,2196.0,99.54669084315503,2206.0,9.0,0.40797824116047143,0
1515,1098,12917,92,1190,92.26890756302521,7.73109243697479,21,604,3.47682119205298,536,45.04201680672269,1163.0,97.73109243697479,1190.0,9.0,0.7563025210084033,0
1516,2169,12918,83,2252,96.31438721136767,3.685612788632327,0,1043,0.0,913,40.5417406749556,2252.0,100.0,2252.0,13.0,0.5772646536412078,1
1517,2169,12918,83,2252,96.31438721136767,3.685612788632327,0,1043,0.0,913,40.5417406749556,2252.0,100.0,2252.0,13.0,0.5772646536412078,0
1518,2843,12919,203,3046,93.33552199606041,6.664478003939593,15,1059,1.41643059490085,1275,41.858174655285616,2995.0,98.32567301378857,3046.0,17.0,0.5581089954038083,0
1519,2271,12920,131,2631,86.3169897377423,4.979095400988218,56,1039,5.389797882579403,1056,40.136830102622575,2406.0,91.44811858608894,2631.0,62.0,2.356518434055492,0
1520,2271,12920,131,2631,86.3169897377423,4.979095400988218,56,1039,5.389797882579403,1056,40.136830102622575,2406.0,91.44811858608894,2631.0,62.0,2.356518434055492,0
1521,2383,12921,172,2555,93.26810176125244,6.731898238747553,99,1254,7.894736842105263,983,38.47358121330724,2530.0,99.02152641878669,2555.0,71.0,2.7788649706457926,0
1522,35,12922,7,42,83.33333333333334,16.666666666666664,0,23,0.0,23,54.761904761904766,42.0,100.0,42.0,0.0,0.0,0
1523,561,12923,34,595,94.28571428571428,5.714285714285714,2,270,0.7407407407407408,244,41.008403361344534,595.0,100.0,595.0,6.0,1.0084033613445378,0
1524,99,12924,7,106,93.39622641509435,6.60377358490566,0,54,0.0,50,47.16981132075472,106.0,100.0,106.0,0.0,0.0,0
1525,1855,12926,169,2024,91.6501976284585,8.349802371541502,19,905,2.0994475138121547,862,42.58893280632411,2024.0,100.0,2024.0,37.0,1.8280632411067192,0
1526,199,12927,15,214,92.99065420560748,7.009345794392523,0,53,0.0,112,52.336448598130836,214.0,100.0,214.0,0.0,0.0,0
1527,1683,12928,176,1859,90.53254437869822,9.467455621301776,0,605,0.0,751,40.39806347498655,1859.0,100.0,1859.0,21.0,1.1296395911780528,0
1528,761,12929,31,3999,19.02975743935984,0.7751937984496124,0,305,0.0,316,7.9019754938734685,792.0,19.80495123780945,3999.0,233.0,5.826456614153538,0
1529,703,12930,70,774,90.82687338501292,9.043927648578812,16,301,5.3156146179401995,299,38.63049095607235,764.0,98.70801033591732,774.0,6.0,0.7751937984496124,0
1530,703,12930,70,774,90.82687338501292,9.043927648578812,16,301,5.3156146179401995,299,38.63049095607235,764.0,98.70801033591732,774.0,6.0,0.7751937984496124,0
1531,1178,12932,49,1327,88.77166541070083,3.6925395629238884,11,610,1.8032786885245904,539,40.617935192162776,1227.0,92.46420497362472,1327.0,13.0,0.9796533534287867,0
1532,21,12933,0,21,100.0,0.0,0,12,0.0,6,28.57142857142857,21.0,100.0,21.0,0.0,0.0,0
1533,962,12934,68,1030,93.39805825242719,6.601941747572816,6,351,1.7094017094017095,375,36.407766990291265,1019.0,98.93203883495146,1030.0,5.0,0.48543689320388345,0
1534,1310,12935,63,1373,95.41150764748726,4.588492352512746,23,528,4.356060606060606,557,40.56809905316825,1338.0,97.45083758193736,1373.0,6.0,0.43699927166788055,0
1535,520,12936,48,568,91.54929577464789,8.450704225352112,26,226,11.504424778761061,221,38.90845070422535,566.0,99.64788732394366,568.0,12.0,2.112676056338028,0
1536,1490,12937,198,1688,88.2701421800948,11.729857819905213,33,688,4.796511627906977,681,40.3436018957346,1667.0,98.75592417061611,1688.0,29.0,1.7180094786729858,0
1537,240,12939,8,248,96.7741935483871,3.225806451612903,24,142,16.901408450704224,114,45.96774193548387,248.0,100.0,248.0,13.0,5.241935483870968,0
1538,1494,12941,44,1538,97.13914174252277,2.860858257477243,3,723,0.4149377593360996,560,36.41092327698309,1538.0,100.0,1538.0,5.0,0.3250975292587776,0
1539,835,12942,37,872,95.75688073394495,4.2431192660550465,0,391,0.0,391,44.8394495412844,864.0,99.08256880733946,872.0,1.0,0.11467889908256881,0
1540,221,12943,9,230,96.08695652173913,3.91304347826087,9,128,7.03125,118,51.30434782608696,230.0,100.0,230.0,4.0,1.7391304347826086,0
1541,4139,12944,278,4417,93.70613538600861,6.293864613991397,23,1818,1.2651265126512652,1721,38.963097124745296,4397.0,99.54720398460493,4417.0,53.0,1.199909440796921,0
1542,4139,12944,278,4417,93.70613538600861,6.293864613991397,23,1818,1.2651265126512652,1721,38.963097124745296,4397.0,99.54720398460493,4417.0,53.0,1.199909440796921,0
1543,529,12945,3,532,99.43609022556392,0.5639097744360901,0,225,0.0,232,43.609022556390975,532.0,100.0,532.0,0.0,0.0,0
1544,4590,12946,428,5159,88.97073076177554,8.296181430509789,162,2555,6.340508806262231,2244,43.49680170575693,4993.0,96.78232215545648,5159.0,191.0,3.702267881372359,1
1545,4590,12946,428,5159,88.97073076177554,8.296181430509789,162,2555,6.340508806262231,2244,43.49680170575693,4993.0,96.78232215545648,5159.0,191.0,3.702267881372359,0
1546,660,12950,54,801,82.39700374531836,6.741573033707865,0,402,0.0,287,35.830212234706615,703.0,87.76529338327092,801.0,9.0,1.1235955056179776,0
1547,501,12952,77,578,86.67820069204151,13.321799307958477,0,118,0.0,233,40.31141868512111,489.0,84.60207612456747,578.0,19.0,3.2871972318339098,0
1548,10730,12953,513,15517,69.14996455500419,3.3060514274666497,184,4944,3.7216828478964405,4679,30.15402461816073,11209.0,72.23690146291165,15517.0,371.0,2.3909260810723723,1
1549,10730,12953,513,15517,69.14996455500419,3.3060514274666497,184,4944,3.7216828478964405,4679,30.15402461816073,11209.0,72.23690146291165,15517.0,371.0,2.3909260810723723,0
1550,382,12955,44,426,89.67136150234741,10.328638497652582,0,162,0.0,171,40.140845070422536,426.0,100.0,426.0,13.0,3.051643192488263,0
1551,382,12955,44,426,89.67136150234741,10.328638497652582,0,162,0.0,171,40.140845070422536,426.0,100.0,426.0,13.0,3.051643192488263,0
1552,1046,12956,33,1228,85.17915309446255,2.687296416938111,11,624,1.7628205128205128,329,26.791530944625407,1079.0,87.86644951140065,1228.0,7.0,0.5700325732899023,0
1553,1598,12957,157,1755,91.05413105413105,8.945868945868945,51,803,6.351183063511831,791,45.07122507122507,1755.0,100.0,1755.0,18.0,1.0256410256410255,0
1554,1598,12957,157,1755,91.05413105413105,8.945868945868945,51,803,6.351183063511831,791,45.07122507122507,1755.0,100.0,1755.0,18.0,1.0256410256410255,0
1555,1899,12958,172,2071,91.69483341380975,8.305166586190246,0,879,0.0,952,45.96813133751811,2071.0,100.0,2071.0,20.0,0.9657170449058425,0
1556,1261,12959,63,1324,95.2416918429003,4.758308157099698,0,676,0.0,609,45.996978851963746,1324.0,100.0,1324.0,0.0,0.0,0
1557,1322,12960,13,1335,99.02621722846442,0.9737827715355805,0,546,0.0,444,33.258426966292134,1335.0,100.0,1335.0,3.0,0.22471910112359553,0
1558,361,12961,0,361,100.0,0.0,0,94,0.0,158,43.76731301939058,361.0,100.0,361.0,0.0,0.0,0
1559,5450,12962,95,5553,98.14514676751305,1.7107869620025213,32,2556,1.2519561815336464,2327,41.905276427156494,5511.0,99.24365207995677,5553.0,40.0,0.7203313524221142,1
1560,5450,12962,95,5553,98.14514676751305,1.7107869620025213,32,2556,1.2519561815336464,2327,41.905276427156494,5511.0,99.24365207995677,5553.0,40.0,0.7203313524221142,0
1561,163,12964,27,190,85.78947368421052,14.210526315789473,0,76,0.0,79,41.578947368421055,190.0,100.0,190.0,0.0,0.0,0
1562,525,12965,35,560,93.75,6.25,0,189,0.0,197,35.17857142857143,560.0,100.0,560.0,6.0,1.0714285714285714,0
1563,2931,12966,233,3164,92.63590391908976,7.36409608091024,63,1315,4.790874524714829,1242,39.254108723135275,3110.0,98.29329962073325,3164.0,18.0,0.5689001264222503,0
1564,943,12967,235,1178,80.05093378607809,19.949066213921903,33,399,8.270676691729323,409,34.71986417657046,1168.0,99.15110356536503,1178.0,9.0,0.7640067911714771,0
1565,943,12967,235,1178,80.05093378607809,19.949066213921903,33,399,8.270676691729323,409,34.71986417657046,1168.0,99.15110356536503,1178.0,9.0,0.7640067911714771,0
1566,396,12969,33,429,92.3076923076923,7.6923076923076925,3,146,2.054794520547945,202,47.086247086247084,429.0,100.0,429.0,7.0,1.6317016317016315,0
1567,917,12970,35,952,96.32352941176471,3.6764705882352944,23,155,14.838709677419354,131,13.760504201680673,294.0,30.88235294117647,952.0,6.0,0.6302521008403361,0
1568,5392,12972,279,5702,94.56331111890565,4.893019992984918,35,2860,1.2237762237762237,2170,38.05682216766047,5671.0,99.45633111189056,5702.0,143.0,2.507891967730621,0
1569,5392,12972,279,5702,94.56331111890565,4.893019992984918,35,2860,1.2237762237762237,2170,38.05682216766047,5671.0,99.45633111189056,5702.0,143.0,2.507891967730621,0
1570,183,12973,8,191,95.81151832460732,4.18848167539267,0,72,0.0,69,36.12565445026178,184.0,96.33507853403141,191.0,4.0,2.094240837696335,0
1571,1319,12974,125,1444,91.34349030470914,8.65650969529086,10,524,1.9083969465648856,614,42.5207756232687,1438.0,99.58448753462605,1444.0,2.0,0.13850415512465375,0
1572,285,12975,5,290,98.27586206896551,1.7241379310344827,19,196,9.693877551020408,144,49.6551724137931,290.0,100.0,290.0,0.0,0.0,0
1573,166,12976,18,184,90.21739130434783,9.782608695652174,0,87,0.0,93,50.54347826086957,184.0,100.0,184.0,2.0,1.0869565217391304,0
1574,83,12977,0,1750,4.742857142857143,0.0,0,83,0.0,39,2.2285714285714286,83.0,4.742857142857143,1750.0,231.0,13.200000000000001,1
1575,83,12977,0,1750,4.742857142857143,0.0,0,83,0.0,39,2.2285714285714286,83.0,4.742857142857143,1750.0,231.0,13.200000000000001,0
1576,345,12978,30,375,92.0,8.0,0,175,0.0,142,37.86666666666667,375.0,100.0,375.0,0.0,0.0,0
1577,2092,12979,95,2187,95.65614997713763,4.343850022862369,51,1106,4.61121157323689,1028,47.005029721079104,2187.0,100.0,2187.0,89.0,4.069501600365798,0
1578,1172,12980,137,1309,89.53399541634836,10.466004583651642,23,434,5.299539170506913,580,44.30863254392666,1309.0,100.0,1309.0,21.0,1.6042780748663104,0
1579,1172,12980,137,1309,89.53399541634836,10.466004583651642,23,434,5.299539170506913,580,44.30863254392666,1309.0,100.0,1309.0,21.0,1.6042780748663104,0
1580,2309,12981,57,2366,97.59087066779375,2.4091293322062555,27,983,2.746693794506612,1023,43.23753169907016,2312.0,97.71766694843618,2366.0,14.0,0.591715976331361,0
1581,7022,12983,458,7520,93.37765957446808,6.090425531914893,193,3346,5.768081291093844,3407,45.30585106382979,7328.0,97.44680851063829,7520.0,60.0,0.7978723404255319,1
1582,7022,12983,458,7520,93.37765957446808,6.090425531914893,193,3346,5.768081291093844,3407,45.30585106382979,7328.0,97.44680851063829,7520.0,60.0,0.7978723404255319,1
1583,7022,12983,458,7520,93.37765957446808,6.090425531914893,193,3346,5.768081291093844,3407,45.30585106382979,7328.0,97.44680851063829,7520.0,60.0,0.7978723404255319,0
1584,7022,12983,458,7520,93.37765957446808,6.090425531914893,193,3346,5.768081291093844,3407,45.30585106382979,7328.0,97.44680851063829,7520.0,60.0,0.7978723404255319,0
1585,1262,12985,16,1278,98.74804381846636,1.2519561815336464,4,572,0.6993006993006993,549,42.95774647887324,1274.0,99.68701095461658,1278.0,0.0,0.0,0
1586,5573,12986,311,6157,90.514861133669,5.05116127984408,44,2573,1.7100660707345512,2581,41.919766119863574,5844.0,94.91635536787396,6157.0,48.0,0.779600454766932,1
1587,5573,12986,311,6157,90.514861133669,5.05116127984408,44,2573,1.7100660707345512,2581,41.919766119863574,5844.0,94.91635536787396,6157.0,48.0,0.779600454766932,1
1588,5573,12986,311,6157,90.514861133669,5.05116127984408,44,2573,1.7100660707345512,2581,41.919766119863574,5844.0,94.91635536787396,6157.0,48.0,0.779600454766932,0
1589,5573,12986,311,6157,90.514861133669,5.05116127984408,44,2573,1.7100660707345512,2581,41.919766119863574,5844.0,94.91635536787396,6157.0,48.0,0.779600454766932,0
1590,201,12987,42,243,82.71604938271605,17.28395061728395,0,100,0.0,147,60.49382716049383,243.0,100.0,243.0,0.0,0.0,0
1591,905,12989,48,953,94.9632738719832,5.036726128016789,22,502,4.382470119521913,430,45.12067156348373,945.0,99.16054564533053,953.0,23.0,2.413431269674711,0
1592,905,12989,48,953,94.9632738719832,5.036726128016789,22,502,4.382470119521913,430,45.12067156348373,945.0,99.16054564533053,953.0,23.0,2.413431269674711,0
1593,4521,12992,310,4831,93.58310908714552,6.416890912854481,28,2385,1.1740041928721174,2095,43.36576278203271,4811.0,99.58600703788035,4831.0,67.0,1.3868764231008073,0
1594,1421,12993,87,1508,94.23076923076923,5.769230769230769,6,680,0.8823529411764706,655,43.43501326259947,1508.0,100.0,1508.0,8.0,0.5305039787798408,0
1595,1893,12996,137,2030,93.2512315270936,6.748768472906404,10,965,1.0362694300518136,943,46.453201970443345,2021.0,99.55665024630542,2030.0,31.0,1.5270935960591134,0
1596,1242,12997,94,1336,92.96407185628742,7.0359281437125745,10,712,1.4044943820224718,532,39.82035928143712,1336.0,100.0,1336.0,20.0,1.4970059880239521,0
1597,1242,12997,94,1336,92.96407185628742,7.0359281437125745,10,712,1.4044943820224718,532,39.82035928143712,1336.0,100.0,1336.0,20.0,1.4970059880239521,0
1598,331,12998,40,371,89.21832884097036,10.781671159029651,0,158,0.0,200,53.908355795148246,371.0,100.0,371.0,0.0,0.0,0
1599,57,13020,3,60,95.0,5.0,0,27,0.0,27,45.0,60.0,100.0,60.0,0.0,0.0,0
1600,35574,13021,2397,38756,91.78965837547734,6.184848797605532,1228,17768,6.911301215668618,16634,42.91980596552792,37777.0,97.4739395190422,38756.0,291.0,0.750851481060997,1
1601,35574,13021,2397,38756,91.78965837547734,6.184848797605532,1228,17768,6.911301215668618,16634,42.91980596552792,37777.0,97.4739395190422,38756.0,291.0,0.750851481060997,0
1602,0,13024,0,1707,0.0,0.0,0,0,,0,0.0,0.0,0.0,1707.0,128.0,7.4985354422964265,1
1603,1617,13026,183,1800,89.83333333333333,10.166666666666666,14,776,1.804123711340206,593,32.94444444444444,1390.0,77.22222222222223,1800.0,114.0,6.333333333333334,0
1604,30902,13027,1152,32208,95.94510680576255,3.5767511177347244,418,15973,2.6169160458273337,13314,41.33755588673622,32016.0,99.40387481371089,32208.0,150.0,0.46572280178837555,1
1605,30902,13027,1152,32208,95.94510680576255,3.5767511177347244,418,15973,2.6169160458273337,13314,41.33755588673622,32016.0,99.40387481371089,32208.0,150.0,0.46572280178837555,1
1606,30902,13027,1152,32208,95.94510680576255,3.5767511177347244,418,15973,2.6169160458273337,13314,41.33755588673622,32016.0,99.40387481371089,32208.0,150.0,0.46572280178837555,0
1607,30902,13027,1152,32208,95.94510680576255,3.5767511177347244,418,15973,2.6169160458273337,13314,41.33755588673622,32016.0,99.40387481371089,32208.0,150.0,0.46572280178837555,0
1608,1402,13028,208,1610,87.0807453416149,12.919254658385093,31,652,4.754601226993866,588,36.52173913043478,1610.0,100.0,1610.0,0.0,0.0,0
1609,7066,13029,313,7379,95.75823282287573,4.241767177124271,81,3456,2.34375,2810,38.08104079143516,7371.0,99.89158422550481,7379.0,22.0,0.29814337986176986,1
1610,7066,13029,313,7379,95.75823282287573,4.241767177124271,81,3456,2.34375,2810,38.08104079143516,7371.0,99.89158422550481,7379.0,22.0,0.29814337986176986,0
1611,3644,13030,186,3830,95.14360313315927,4.856396866840731,7,2013,0.34773969200198707,1516,39.5822454308094,3701.0,96.63185378590077,3830.0,14.0,0.36553524804177545,1
1612,3644,13030,186,3830,95.14360313315927,4.856396866840731,7,2013,0.34773969200198707,1516,39.5822454308094,3701.0,96.63185378590077,3830.0,14.0,0.36553524804177545,1
1613,3644,13030,186,3830,95.14360313315927,4.856396866840731,7,2013,0.34773969200198707,1516,39.5822454308094,3701.0,96.63185378590077,3830.0,14.0,0.36553524804177545,0
1614,3644,13030,186,3830,95.14360313315927,4.856396866840731,7,2013,0.34773969200198707,1516,39.5822454308094,3701.0,96.63185378590077,3830.0,14.0,0.36553524804177545,0
1615,14958,13031,723,15710,95.21323997453851,4.602164226607257,42,8072,0.5203171456888008,6259,39.8408656906429,15630.0,99.49077021005729,15710.0,285.0,1.8141311266709104,1
1616,14958,13031,723,15710,95.21323997453851,4.602164226607257,42,8072,0.5203171456888008,6259,39.8408656906429,15630.0,99.49077021005729,15710.0,285.0,1.8141311266709104,0
1617,11694,13032,579,12329,94.84954173087841,4.6962446264903885,112,6140,1.8241042345276872,5034,40.83056208938275,12303.0,99.78911509449266,12329.0,21.0,0.17033011598669803,1
1618,11694,13032,579,12329,94.84954173087841,4.6962446264903885,112,6140,1.8241042345276872,5034,40.83056208938275,12303.0,99.78911509449266,12329.0,21.0,0.17033011598669803,1
1619,11694,13032,579,12329,94.84954173087841,4.6962446264903885,112,6140,1.8241042345276872,5034,40.83056208938275,12303.0,99.78911509449266,12329.0,21.0,0.17033011598669803,1
1620,11694,13032,579,12329,94.84954173087841,4.6962446264903885,112,6140,1.8241042345276872,5034,40.83056208938275,12303.0,99.78911509449266,12329.0,21.0,0.17033011598669803,1
1621,11694,13032,579,12329,94.84954173087841,4.6962446264903885,112,6140,1.8241042345276872,5034,40.83056208938275,12303.0,99.78911509449266,12329.0,21.0,0.17033011598669803,0
1622,11694,13032,579,12329,94.84954173087841,4.6962446264903885,112,6140,1.8241042345276872,5034,40.83056208938275,12303.0,99.78911509449266,12329.0,21.0,0.17033011598669803,0
1623,3474,13033,273,3747,92.71417133706964,7.285828662930344,15,1827,0.8210180623973727,1362,36.34907926341073,3727.0,99.46623965839339,3747.0,5.0,0.13344008540165467,0
1624,1784,13034,141,1925,92.67532467532467,7.324675324675324,1,924,0.10822510822510822,794,41.24675324675325,1925.0,100.0,1925.0,3.0,0.15584415584415584,0
1625,8268,13035,353,8621,95.90534740749334,4.0946525925066695,41,3704,1.1069114470842332,3118,36.16749797007308,7801.0,90.48834241967289,8621.0,140.0,1.623941538104628,1
1626,8268,13035,353,8621,95.90534740749334,4.0946525925066695,41,3704,1.1069114470842332,3118,36.16749797007308,7801.0,90.48834241967289,8621.0,140.0,1.623941538104628,1
1627,8268,13035,353,8621,95.90534740749334,4.0946525925066695,41,3704,1.1069114470842332,3118,36.16749797007308,7801.0,90.48834241967289,8621.0,140.0,1.623941538104628,0
1628,8268,13035,353,8621,95.90534740749334,4.0946525925066695,41,3704,1.1069114470842332,3118,36.16749797007308,7801.0,90.48834241967289,8621.0,140.0,1.623941538104628,0
1629,8529,13036,334,8869,96.166422370053,3.7659262600067653,72,3844,1.8730489073881373,3405,38.39215244108693,8869.0,100.0,8869.0,21.0,0.23677979479084454,1
1630,8529,13036,334,8869,96.166422370053,3.7659262600067653,72,3844,1.8730489073881373,3405,38.39215244108693,8869.0,100.0,8869.0,21.0,0.23677979479084454,1
1631,8529,13036,334,8869,96.166422370053,3.7659262600067653,72,3844,1.8730489073881373,3405,38.39215244108693,8869.0,100.0,8869.0,21.0,0.23677979479084454,0
1632,8529,13036,334,8869,96.166422370053,3.7659262600067653,72,3844,1.8730489073881373,3405,38.39215244108693,8869.0,100.0,8869.0,21.0,0.23677979479084454,0
1633,8470,13037,386,8948,94.6580241394725,4.313813142601699,55,4416,1.2454710144927537,3304,36.924452391595885,8858.0,98.99418864550738,8948.0,62.0,0.6928922664282521,1
1634,8470,13037,386,8948,94.6580241394725,4.313813142601699,55,4416,1.2454710144927537,3304,36.924452391595885,8858.0,98.99418864550738,8948.0,62.0,0.6928922664282521,1
1635,8470,13037,386,8948,94.6580241394725,4.313813142601699,55,4416,1.2454710144927537,3304,36.924452391595885,8858.0,98.99418864550738,8948.0,62.0,0.6928922664282521,1
1636,8470,13037,386,8948,94.6580241394725,4.313813142601699,55,4416,1.2454710144927537,3304,36.924452391595885,8858.0,98.99418864550738,8948.0,62.0,0.6928922664282521,1
1637,8470,13037,386,8948,94.6580241394725,4.313813142601699,55,4416,1.2454710144927537,3304,36.924452391595885,8858.0,98.99418864550738,8948.0,62.0,0.6928922664282521,0
1638,8470,13037,386,8948,94.6580241394725,4.313813142601699,55,4416,1.2454710144927537,3304,36.924452391595885,8858.0,98.99418864550738,8948.0,62.0,0.6928922664282521,0
1639,17116,13039,542,17707,96.66233692889817,3.060936352854803,155,9326,1.6620201586961183,6595,37.24515728243068,17682.0,99.85881289885357,17707.0,111.0,0.6268707290901904,1
1640,17116,13039,542,17707,96.66233692889817,3.060936352854803,155,9326,1.6620201586961183,6595,37.24515728243068,17682.0,99.85881289885357,17707.0,111.0,0.6268707290901904,0
1641,2445,13040,179,2624,93.17835365853658,6.821646341463415,16,1224,1.3071895424836601,1029,39.21493902439025,2616.0,99.6951219512195,2624.0,9.0,0.3429878048780488,0
1642,2445,13040,179,2624,93.17835365853658,6.821646341463415,16,1224,1.3071895424836601,1029,39.21493902439025,2616.0,99.6951219512195,2624.0,9.0,0.3429878048780488,0
1643,11124,13041,454,11610,95.81395348837209,3.9104220499569338,68,6350,1.0708661417322833,4074,35.09043927648579,11610.0,100.0,11610.0,205.0,1.7657192075796728,1
1644,11124,13041,454,11610,95.81395348837209,3.9104220499569338,68,6350,1.0708661417322833,4074,35.09043927648579,11610.0,100.0,11610.0,205.0,1.7657192075796728,0
1645,2491,13042,152,2643,94.24895951570186,5.751040484298146,6,1145,0.5240174672489083,900,34.0522133938706,2643.0,100.0,2643.0,2.0,0.07567158531971245,0
1646,2491,13042,152,2643,94.24895951570186,5.751040484298146,6,1145,0.5240174672489083,900,34.0522133938706,2643.0,100.0,2643.0,2.0,0.07567158531971245,0
1647,2051,13044,121,2172,94.42909760589319,5.570902394106814,0,1211,0.0,888,40.88397790055249,2135.0,98.29650092081032,2172.0,16.0,0.7366482504604052,0
1648,27912,13045,1232,29609,94.26863453679624,4.1608970245533445,561,13583,4.130162703379224,10660,36.00256678712553,26194.0,88.46634469249214,29609.0,207.0,0.6991117565605052,1
1649,27912,13045,1232,29609,94.26863453679624,4.1608970245533445,561,13583,4.130162703379224,10660,36.00256678712553,26194.0,88.46634469249214,29609.0,207.0,0.6991117565605052,1
1650,27912,13045,1232,29609,94.26863453679624,4.1608970245533445,561,13583,4.130162703379224,10660,36.00256678712553,26194.0,88.46634469249214,29609.0,207.0,0.6991117565605052,1
1651,27912,13045,1232,29609,94.26863453679624,4.1608970245533445,561,13583,4.130162703379224,10660,36.00256678712553,26194.0,88.46634469249214,29609.0,207.0,0.6991117565605052,0
1652,27912,13045,1232,29609,94.26863453679624,4.1608970245533445,561,13583,4.130162703379224,10660,36.00256678712553,26194.0,88.46634469249214,29609.0,207.0,0.6991117565605052,0
1653,27912,13045,1232,29609,94.26863453679624,4.1608970245533445,561,13583,4.130162703379224,10660,36.00256678712553,26194.0,88.46634469249214,29609.0,207.0,0.6991117565605052,0
1654,94,13051,55,149,63.08724832214765,36.91275167785235,0,48,0.0,62,41.61073825503356,149.0,100.0,149.0,0.0,0.0,0
1655,1437,13052,75,1514,94.91413474240423,4.953764861294584,22,622,3.536977491961415,606,40.02642007926024,1514.0,100.0,1514.0,0.0,0.0,0
1656,1437,13052,75,1514,94.91413474240423,4.953764861294584,22,622,3.536977491961415,606,40.02642007926024,1514.0,100.0,1514.0,0.0,0.0,0
1657,1437,13052,75,1514,94.91413474240423,4.953764861294584,22,622,3.536977491961415,606,40.02642007926024,1514.0,100.0,1514.0,0.0,0.0,0
1658,4396,13053,142,4538,96.87086822388717,3.129131776112825,54,2010,2.6865671641791042,1822,40.14984574702512,4381.0,96.54032613486117,4538.0,145.0,3.1952401939180253,1
1659,4396,13053,142,4538,96.87086822388717,3.129131776112825,54,2010,2.6865671641791042,1822,40.14984574702512,4381.0,96.54032613486117,4538.0,145.0,3.1952401939180253,1
1660,4396,13053,142,4538,96.87086822388717,3.129131776112825,54,2010,2.6865671641791042,1822,40.14984574702512,4381.0,96.54032613486117,4538.0,145.0,3.1952401939180253,0
1661,4396,13053,142,4538,96.87086822388717,3.129131776112825,54,2010,2.6865671641791042,1822,40.14984574702512,4381.0,96.54032613486117,4538.0,145.0,3.1952401939180253,0
1662,1781,13054,85,1866,95.44480171489818,4.555198285101822,35,663,5.279034690799397,641,34.35155412647374,1866.0,100.0,1866.0,0.0,0.0,1
1663,1781,13054,85,1866,95.44480171489818,4.555198285101822,35,663,5.279034690799397,641,34.35155412647374,1866.0,100.0,1866.0,0.0,0.0,0
1664,13619,13057,696,14422,94.43211759811399,4.825960338371932,260,7143,3.639927201455971,6261,43.41284149216475,14310.0,99.22340868118152,14422.0,238.0,1.6502565524892525,1
1665,13619,13057,696,14422,94.43211759811399,4.825960338371932,260,7143,3.639927201455971,6261,43.41284149216475,14310.0,99.22340868118152,14422.0,238.0,1.6502565524892525,0
1666,2583,13060,356,2939,87.88703640694114,12.112963593058863,5,1531,0.32658393207054215,1108,37.6998979244641,2916.0,99.21742089145968,2939.0,0.0,0.0,0
1667,1001,13061,100,1101,90.91734786557674,9.08265213442325,0,540,0.0,467,42.415985467756585,1096.0,99.54586739327884,1101.0,6.0,0.544959128065395,0
1668,191,13062,43,234,81.62393162393163,18.37606837606838,0,104,0.0,54,23.076923076923077,234.0,100.0,234.0,0.0,0.0,1
1669,191,13062,43,234,81.62393162393163,18.37606837606838,0,104,0.0,54,23.076923076923077,234.0,100.0,234.0,0.0,0.0,0
1670,1755,13063,283,2038,86.11383709519136,13.886162904808636,153,1212,12.623762376237623,642,31.50147203140334,2038.0,100.0,2038.0,195.0,9.568204121687929,0
1671,39,13064,0,39,100.0,0.0,0,15,0.0,26,66.66666666666666,39.0,100.0,39.0,0.0,0.0,0
1672,11818,13066,444,12280,96.23778501628665,3.6156351791530943,58,6118,0.9480222294867604,5136,41.82410423452769,12246.0,99.72312703583061,12280.0,493.0,4.014657980456026,1
1673,11818,13066,444,12280,96.23778501628665,3.6156351791530943,58,6118,0.9480222294867604,5136,41.82410423452769,12246.0,99.72312703583061,12280.0,493.0,4.014657980456026,0
1674,5235,13068,373,5833,89.7479855991771,6.39465112292131,37,2965,1.2478920741989883,2271,38.93365335162009,5608.0,96.1426367220984,5833.0,107.0,1.8343905366020916,1
1675,5235,13068,373,5833,89.7479855991771,6.39465112292131,37,2965,1.2478920741989883,2271,38.93365335162009,5608.0,96.1426367220984,5833.0,107.0,1.8343905366020916,1
1676,5235,13068,373,5833,89.7479855991771,6.39465112292131,37,2965,1.2478920741989883,2271,38.93365335162009,5608.0,96.1426367220984,5833.0,107.0,1.8343905366020916,0
1677,22884,13069,1957,24927,91.80406787820435,7.850924700124364,331,9851,3.360064968023551,9323,37.40121153769005,24705.0,99.10939944638343,24927.0,164.0,0.6579211296987203,1
